Accel_X,Accel_Y,Accel_Z,GYRO_X,GYRO_Y,GYRO_Z,Magn_X,Magn_Y,Magn_Z
-0.580810546875,-0.164794921875,0.83251953125,-0.3204345703125,2.25067138671875,-0.30517578125,65.6463623046875,54.2816162109375,5.2337646484375
-0.588134765625,-0.166748046875,0.850341796875,-0.54168701171875,2.37274169921875,-0.2288818359375,66.9921875,54.43115234375,3.887939453125
-0.58544921875,-0.168701171875,0.846923828125,-0.30517578125,2.5177001953125,1.88446044921875,66.693115234375,54.132080078125,4.18701171875
-0.58447265625,-0.170166015625,0.85546875,-0.32806396484375,2.532958984375,-0.31280517578125,66.9921875,54.132080078125,5.38330078125
-0.590576171875,-0.166748046875,0.84619140625,-0.28228759765625,2.57110595703125,1.89208984375,67.291259765625,53.23486328125,4.78515625
-0.586669921875,-0.16650390625,0.85107421875,-0.335693359375,2.32696533203125,0.00762939453125,67.291259765625,53.23486328125,4.78515625
-0.5869140625,-0.16748046875,0.849609375,-0.1220703125,2.32696533203125,0.03814697265625,65.9454345703125,53.9825439453125,5.5328369140625
-0.58740234375,-0.169189453125,0.846435546875,-0.28228759765625,2.23541259765625,-0.0152587890625,66.2445068359375,55.1788330078125,4.0374755859375
-0.58984375,-0.166748046875,0.84912109375,-0.396728515625,2.22015380859375,-0.1983642578125,66.2445068359375,53.0853271484375,5.2337646484375
-0.585205078125,-0.16455078125,0.85400390625,-0.14495849609375,1.99127197265625,0.152587890625,66.2445068359375,53.0853271484375,5.2337646484375
-0.583251953125,-0.167724609375,0.848388671875,-0.28228759765625,2.18963623046875,-1.85394287109375,66.2445068359375,53.0853271484375,5.2337646484375
-0.5859375,-0.166015625,0.846923828125,-1.922607421875,2.41851806640625,-0.09918212890625,66.2445068359375,53.0853271484375,5.2337646484375
-0.58544921875,-0.169921875,0.8515625,-0.213623046875,2.05230712890625,-0.1220703125,66.094970703125,55.029296875,3.5888671875
-0.585205078125,-0.16552734375,0.84912109375,-0.274658203125,2.2125244140625,-0.43487548828125,67.291259765625,54.132080078125,5.084228515625
-0.58837890625,-0.1669921875,0.84619140625,-0.20599365234375,2.3193359375,0.1220703125,67.291259765625,54.132080078125,5.084228515625
-0.583251953125,-0.167724609375,0.854248046875,-0.274658203125,2.2125244140625,-0.1678466796875,67.291259765625,54.132080078125,5.084228515625
-0.587890625,-0.168212890625,0.845458984375,-0.2288818359375,2.35748291015625,-0.3509521484375,67.291259765625,54.132080078125,5.084228515625
-0.58642578125,-0.16845703125,0.84814453125,-0.19073486328125,2.58636474609375,-0.06103515625,66.693115234375,53.533935546875,4.18701171875
-0.58740234375,-0.163818359375,0.846435546875,-0.38909912109375,2.29644775390625,0.17547607421875,66.693115234375,53.23486328125,5.9814453125
-0.584228515625,-0.169189453125,0.848388671875,-0.2593994140625,1.89208984375,-0.14495849609375,65.3472900390625,54.5806884765625,4.9346923828125
-0.585693359375,-0.164306640625,0.855224609375,-0.35858154296875,2.11334228515625,-0.34332275390625,65.3472900390625,54.5806884765625,4.9346923828125
-0.586181640625,-0.16845703125,0.845947265625,-0.29754638671875,2.06756591796875,-0.28228759765625,65.3472900390625,54.5806884765625,4.9346923828125
-0.583740234375,-0.167724609375,0.853759765625,-0.25177001953125,0.05340576171875,1.88446044921875,66.39404296875,52.337646484375,4.18701171875
-0.58544921875,-0.1689453125,0.85009765625,-0.30517578125,2.17437744140625,-0.1983642578125,65.496826171875,54.43115234375,4.486083984375
