Accel_X,Accel_Y,Accel_Z,GYRO_X,GYRO_Y,GYRO_Z,Magn_X,Magn_Y,Magn_Z
-0.56298828125,-0.145751953125,0.871337890625,-1.15203857421875,1.94549560546875,-0.2288818359375,65.496826171875,56.82373046875,3.5888671875
-0.574951171875,-0.145263671875,0.846435546875,-0.93841552734375,2.2125244140625,-0.55694580078125,65.3472900390625,56.9732666015625,4.9346923828125
-0.573974609375,-0.149658203125,0.856201171875,-0.93841552734375,0.06866455078125,-0.3509521484375,66.9921875,55.62744140625,2.691650390625
-0.590576171875,-0.155517578125,0.857421875,-0.83160400390625,2.1514892578125,-0.34332275390625,64.7491455078125,55.7769775390625,4.9346923828125
-0.574951171875,-0.15185546875,0.856689453125,-0.70953369140625,2.22015380859375,-0.41961669921875,66.5435791015625,56.6741943359375,2.5421142578125
-0.5771484375,-0.14794921875,0.859130859375,-0.823974609375,2.22015380859375,-0.4119873046875,65.19775390625,55.62744140625,4.486083984375
-0.575439453125,-0.1533203125,0.86083984375,-0.63323974609375,1.922607421875,-0.19073486328125,65.7958984375,55.62744140625,5.084228515625
-0.56298828125,-0.156005859375,0.86376953125,-0.52642822265625,2.43377685546875,-0.3509521484375,64.898681640625,55.328369140625,4.78515625
-0.5791015625,-0.1484375,0.862060546875,-0.80108642578125,2.6092529296875,-0.54168701171875,66.094970703125,56.2255859375,4.18701171875
-0.57958984375,-0.15478515625,0.860595703125,-0.40435791015625,2.58636474609375,-0.26702880859375,65.19775390625,55.62744140625,4.18701171875
-0.57568359375,-0.15380859375,0.84619140625,-0.4119873046875,2.4261474609375,-0.23651123046875,65.3472900390625,55.7769775390625,3.7384033203125
-0.572998046875,-0.15087890625,0.859130859375,-0.26702880859375,2.31170654296875,-0.0762939453125,66.8426513671875,56.6741943359375,4.6356201171875
-0.57568359375,-0.153076171875,0.86083984375,-0.11444091796875,2.0599365234375,-0.14495849609375,66.39404296875,56.524658203125,4.18701171875
-0.563720703125,-0.15576171875,0.861328125,-0.23651123046875,2.3193359375,1.922607421875,66.39404296875,56.2255859375,4.18701171875
-0.577880859375,-0.147705078125,0.85888671875,-0.1068115234375,2.55584716796875,0.08392333984375,66.094970703125,55.62744140625,3.5888671875
-0.575927734375,-0.14990234375,0.86181640625,-0.32806396484375,2.3040771484375,-0.48065185546875,65.6463623046875,56.0760498046875,4.0374755859375
